stock,model,n,mse,mae,r2,qlike,r2_offset22
SH601857,lstm32,417,0.1370806990084283,0.25616678361335465,0.08022350329596417,-8.821558469294002,
SH601888,lstm32,417,0.13054956604484796,0.23084339030624268,0.5045160820329464,-6.731186534578237,
SH601899,lstm32,413,0.17526683063379553,0.2700856727813573,0.2868174921061505,-6.997846701398367,
SH601901,lstm32,415,0.20540681048565482,0.2980685868318924,0.28239341603328094,-6.872702311135006,
SH601933,lstm32,417,0.16796838970392441,0.2593322074101229,0.09747845263088906,-6.9909381538790925,
SH601939,lstm32,417,0.14367245772657883,0.25101174318328445,0.23760081821691492,-8.384972285175133,
SH601988,lstm32,417,0.14172543211079056,0.26902439897765773,0.16951791422738838,-8.982212579029172,
SH601998,lstm32,417,0.15601203920036047,0.2721878746246795,0.31612984502148933,-8.179003605126464,
SH603993,lstm32,417,0.16403761873496642,0.27365348876470963,0.25141067049764,-6.951714995770506,
SZ000001,lstm32,417,0.06258508468749378,0.18689360487829923,0.17633274236469776,-7.253659010787598,
