stock,model,n,mse,mae,r2,qlike,r2_offset22
SH600518,ewma,79,0.1231130822300331,0.2873777045539258,-0.1257859457771968,-5.5580515840891636,-0.1506784512743804
SH600519,ewma,417,0.142063306059728,0.2316006805646399,0.0948404656557279,-7.54282310689064,0.0906692664036394
SH600522,ewma,417,0.1489245179634383,0.3049074608825441,0.4143060240776897,-7.05025651400434,0.4225349436966248
SH600535,ewma,344,0.1494483296074717,0.2744532621283808,0.1620173663158448,-7.210288413349068,0.1818768301062024
SH600547,ewma,417,0.1929979054724063,0.3013299029405601,-0.1241781204424643,-7.050530808205548,-0.1199744099850108
SH600549,ewma,101,0.0885451215085192,0.2462502418851423,0.4362199434929413,-6.7441165023346255,0.2383835860264801
SH600570,ewma,416,0.1624765444694234,0.2836577244469522,0.1184691806842853,-6.636543833405979,0.1225938002641172
SH600583,ewma,417,0.1437357314749115,0.2497769253798082,0.0784405710183338,-7.20125564811877,0.0733120832679367
SH600585,ewma,417,0.1334198780461698,0.2238939141292509,0.1477462818680154,-7.318302905530088,0.1473248863858587
SH600588,ewma,417,0.1623905362553416,0.2674371887439893,0.201892871774804,-6.270115258725173,0.2097920603689181
SH600606,ewma,412,0.2101520058491278,0.3120938865428546,0.25384214927352,-7.159658675316137,0.2556666766494614
SH600637,ewma,417,0.1460790210455256,0.2683158585144736,0.3043329168863282,-7.423852741724061,0.3102084202379097
SH600660,ewma,417,0.1622155333467373,0.2831411577346545,0.3038503159460117,-7.338311327331247,0.3060911503186557
SH600663,ewma,238,0.3375768446582513,0.4232000949651027,-0.3522317177144223,-7.7012731560471535,-0.0439086796177159
SH600674,ewma,417,0.1209305611703896,0.2324841183713775,-0.0355201109497291,-8.087077089549533,-0.0255007949608196
