Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
52,110,1200,0.126258,0.0273427,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.042244,10000000.000000,10000000.000000,10000000.000000,0.046246,10000000.000000,0.027343,10000000.000000
54,120,1209,0.126258,0.0273427,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.027756,0.720004,10000000.000000,10000000.000000,0.046246,10000000.000000,0.027343,10000000.000000
56,130,1225,0.126258,0.0273427,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.029560,10000000.000000,10000000.000000,10000000.000000,0.027756,0.720004,10000000.000000,10000000.000000,0.046246,10000000.000000,0.027343,10000000.000000
57,140,1225,0.126258,0.0273427,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,0.028815,10000000.000000,10000000.000000,10000000.000000,0.029560,10000000.000000,10000000.000000,10000000.000000,0.027756,0.720004,10000000.000000,10000000.000000,0.046246,10000000.000000,0.027343,10000000.000000
60,150,1250,0.126258,0.0273427,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,0.028815,10000000.000000,10000000.000000,10000000.000000,0.029560,10000000.000000,10000000.000000,10000000.000000,0.027756,0.720004,0.031475,10000000.000000,0.046246,10000000.000000,0.027343,10000000.000000
62,160,1270,0.126258,0.0273427,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,0.028815,10000000.000000,10000000.000000,10000000.000000,0.029560,10000000.000000,10000000.000000,10000000.000000,0.027756,0.720004,0.031475,10000000.000000,0.032647,10000000.000000,0.027343,10000000.000000
64,170,1271,0.123826,0.0264497,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,0.028815,10000000.000000,10000000.000000,10000000.000000,0.029560,10000000.000000,0.026450,10000000.000000,0.027756,10000000.000000,0.031475,10000000.000000,0.032647,10000000.000000,0.027343,10000000.000000
66,180,1274,0.123826,0.0264497,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,0.028815,10000000.000000,10000000.000000,10000000.000000,0.029560,10000000.000000,0.026450,10000000.000000,0.027756,10000000.000000,0.031475,10000000.000000,0.032647,10000000.000000,0.027343,10000000.000000
68,190,1291,0.124556,0.0262752,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,0.028815,10000000.000000,0.026275,10000000.000000,0.029560,10000000.000000,0.026450,10000000.000000,0.027756,10000000.000000,0.031475,10000000.000000,0.032647,10000000.000000,0.027343,10000000.000000
70,200,1297,0.124556,0.0262752,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,0.028815,10000000.000000,0.026275,10000000.000000,0.029560,10000000.000000,0.026450,10000000.000000,0.027756,10000000.000000,0.031475,10000000.000000,0.032647,10000000.000000,0.027343,10000000.000000
72,210,1308,0.124556,0.0262752,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,0.028815,10000000.000000,0.026275,10000000.000000,0.029560,10000000.000000,0.026450,10000000.000000,0.027756,10000000.000000,0.031268,10000000.000000,0.032647,10000000.000000,0.027343,10000000.000000
74,220,1319,0.124556,0.0262752,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,0.028815,10000000.000000,0.026275,10000000.000000,0.029560,10000000.000000,0.026450,10000000.000000,0.027756,10000000.000000,0.031268,10000000.000000,0.032647,10000000.000000,0.027343,0.027921
76,230,1324,0.124556,0.0262752,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,0.028815,10000000.000000,0.026275,10000000.000000,0.029560,10000000.000000,0.026450,10000000.000000,0.027756,10000000.000000,0.031268,10000000.000000,0.032647,10000000.000000,0.027343,0.027921
78,240,1346,0.124556,0.0262752,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,0.028815,10000000.000000,0.026275,10000000.000000,0.029560,10000000.000000,0.026450,10000000.000000,0.027756,10000000.000000,0.031268,10000000.000000,0.032647,10000000.000000,0.027343,0.027921
80,250,1375,0.124556,0.0262752,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,0.028815,10000000.000000,0.026275,10000000.000000,0.029560,10000000.000000,0.026450,10000000.000000,0.027756,10000000.000000,0.031268,10000000.000000,0.032647,10000000.000000,0.027343,0.027921
82,260,1582,0.124556,0.0262752,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,0.028472,10000000.000000,0.026275,10000000.000000,0.029560,10000000.000000,0.026450,10000000.000000,0.027756,10000000.000000,0.031268,10000000.000000,0.032647,10000000.000000,0.027343,0.027921
84,270,1584,0.124556,0.0262752,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,0.028472,10000000.000000,0.026275,10000000.000000,0.028819,10000000.000000,0.026450,10000000.000000,0.027756,10000000.000000,0.031268,10000000.000000,0.032647,10000000.000000,0.027343,0.027921
86,280,1642,0.124556,0.0262752,6,5,0,0.028079,10000000.000000,0.027984,10000000.000000,0.028472,10000000.000000,0.026275,10000000.000000,0.028819,10000000.000000,0.026450,10000000.000000,0.027756,10000000.000000,0.031268,10000000.000000,0.032647,10000000.000000,0.027343,0.027921
