stock,model,har_beta_0,har_beta_1,har_beta_2,har_beta_3,calib_a,calib_b,converged,persistence,median_sigma,error,har_pooled_beta_0,har_pooled_beta_1,har_pooled_beta_2,har_pooled_beta_3
SH600489,ewma,,,,,-1.053909925908193,0.802427494811989,True,,,,,,,
SH600489,garch,,,,,-0.31966769308607074,1.0180562629974683,True,0.9840172874821238,0.02420325082522074,,,,,
SH600489,egarch,,,,,-0.28949445860696116,1.0286614210309357,True,0.9718975243810207,0.024814795989594046,,,,,
SH600518,naive,,,,,,,,,,,,,,
SH600518,har,0.10418789878367682,0.17046763432171036,0.5074925876535932,-0.8561030859201156,,,,,,,,,,
SH600518,har_x,,,,,,,,,,,,,,
SH600518,ewma,,,,,-1.554062588129081,0.6310274355975943,True,,,,,,,
SH600518,garch,,,,,-1.1209492296455927,0.7567375010891505,True,0.9949659750278236,0.0221759223039916,,,,,
SH600518,egarch,,,,,-0.9225300877444799,0.8110781974478005,True,0.9933788086218245,0.022504582159887435,,,,,
SH600519,naive,,,,,,,,,,,,,,
SH600519,har,0.11522808040098094,0.3474338566641334,0.26975666027841566,-1.1196132999675503,,,,,,,,,,
SH600519,har_x,,,,,,,,,,,,,,
SH600519,ewma,,,,,-1.2696101199332703,0.7427752091406737,True,,,,,,,
SH600519,garch,,,,,0.8757663403898897,1.3046561792219258,True,0.9778888095770932,0.019874342136232927,,,,,
SH600519,egarch,,,,,0.8446597992243441,1.2975379329981909,True,0.9800835959724473,0.01988304340453214,,,,,
SH600535,naive,,,,,,,,,,,,,,
SH600535,har,0.11771228918606655,0.2656450713881117,0.2875487415919204,-1.3443743405918476,,,,,,,,,,
SH600535,har_x,,,,,,,,,,,,,,
SH600535,ewma,,,,,-2.1735752177125973,0.48193763358591246,True,,,,,,,
SH600535,garch,,,,,-1.3149421046209666,0.7062374075247716,True,0.9765541773950992,0.017969535360337786,,,,,
SH600535,egarch,,,,,-1.2139562155858796,0.7327562822020186,True,0.9685912910509887,0.018015834051936536,,,,,
SH600547,naive,,,,,,,,,,,,,,
SH600547,har,0.10690859571817066,0.25752969223374556,0.442295596294402,-0.7678850325660909,,,,,,,,,,
SH600547,har_x,,,,,,,,,,,,,,
SH600547,ewma,,,,,-0.9254712926312259,0.8492080849615977,True,,,,,,,
SH600547,garch,,,,,-0.06209631557897993,1.1066845903587923,True,0.9826199932226045,0.027205298054666906,,,,,
SH600547,egarch,,,,,0.010951335757968387,1.1310444326969111,True,0.9667564832564224,0.027734549148874427,,,,,
SH600549,naive,,,,,,,,,,,,,,
SH600549,har,0.08983131076363558,0.37022520900194605,0.35938002816596987,-0.6680867669526496,,,,,,,,,,
SH600549,har_x,,,,,,,,,,,,,,
SH600549,ewma,,,,,-0.8335977795666598,0.820706208018496,True,,,,,,,
SH600549,garch,,,,,-0.04468961505460422,1.0584114128115896,True,0.9846047669631715,0.03025569430908563,,,,,
SH600549,egarch,,,,,-0.03452415655432356,1.06237011304445,True,0.9786100111022257,0.03048327730986916,,,,,
SH600582,naive,,,,,,,,,,,,,,
SH600582,har,0.04576149991302668,0.28697440805819574,0.2923422493624122,-1.4551598234290462,,,,,,,,,,
SH600582,har_x,,,,,,,,,,,,,,
SH600582,ewma,,,,,-3.054180023014787,0.22570300551010705,True,,,,,,,
SH600582,garch,,,,,-3.0675172316502897,0.2529291125308874,True,0.9254356402291062,0.026050054000423924,,,,,
SH600582,egarch,,,,,-2.7804757707149483,0.31775452836743845,True,0.9404481650582212,0.026032706207700346,,,,,
SH600583,naive,,,,,,,,,,,,,,
SH600583,har,0.08418918814357405,0.3775713761058709,0.3778985759775829,-0.6322413164082505,,,,,,,,,,
SH600583,har_x,,,,,,,,,,,,,,
SH600583,ewma,,,,,-0.9921557644739387,0.7846996710506001,True,,,,,,,
SH600583,garch,,,,,-0.2823719937282614,0.9876474294688483,True,0.9886047202356847,0.02292387938904663,,,,,
SH600583,egarch,,,,,-0.19567777807199113,1.012473497548179,True,0.9831000248235147,0.02306738745206917,,,,,
SH600585,naive,,,,,,,,,,,,,,
SH600585,har,0.09442539997902966,0.2701092107926694,0.47923564308709804,-0.6135229417398028,,,,,,,,,,
SH600585,har_x,,,,,,,,,,,,,,
SH600585,ewma,,,,,-0.9332863686998724,0.8104389605788004,True,,,,,,,
SH600585,garch,,,,,0.022519649685588616,1.0828023084280902,True,0.9887886820066761,0.02468570839236885,,,,,
SH600585,egarch,,,,,0.07426364001231091,1.0971185895822388,True,0.9861080663055959,0.024928242981237365,,,,,
SH600588,naive,,,,,,,,,,,,,,
SH600588,har,0.0732770143115431,0.3492461096224653,0.393978821822419,-0.6856345224327327,,,,,,,,,,
SH600588,har_x,,,,,,,,,,,,,,
SH600588,ewma,,,,,-1.0456719269130388,0.7523719129814496,True,,,,,,,
SH600588,garch,,,,,-0.23715519713967406,0.9923556728777122,True,0.9850697156678628,0.028069360406297247,,,,,
SH600588,egarch,,,,,-0.10117801525929411,1.0333300372898118,True,0.9799235944174196,0.02844487933916698,,,,,
SH600637,naive,,,,,,,,,,,,,,
SH600637,har,0.09121246675298292,0.2548508017875421,0.4096118608949366,-0.882763273863155,,,,,,,,,,
SH600637,har_x,,,,,,,,,,,,,,
SH600637,ewma,,,,,-0.8568537112120979,0.8323686080369598,True,,,,,,,
SH600637,garch,,,,,0.5296111742409941,1.2623723445872745,True,0.9188323431537381,0.03014592982117688,,,,,
SH600637,egarch,,,,,0.7284044170534385,1.3256824708228112,True,0.9393622397111685,0.029557326913434018,,,,,
SH600648,naive,,,,,,,,,,,,,,
SH600648,har,0.06246048874673763,0.3304714638929782,0.4501311687410863,-0.6067198297999002,,,,,,,,,,
SH600648,har_x,,,,,,,,,,,,,,
SH600648,ewma,,,,,-2.668973013883996,0.34605785685279516,True,,,,,,,
SH600648,garch,,,,,-1.9156033020324965,0.6459223764423073,True,1.0000000003777831,0.029387321302499103,,,,,
SH600648,egarch,,,,,-2.4311759176607257,0.5107299891578339,True,0.8467819394930379,0.03150324428760476,,,,,
SH600649,naive,,,,,,,,,,,,,,
SH600649,har,0.1383623819479355,0.11453399324278453,0.5159513923595836,-0.9215792495498352,,,,,,,,,,
SH600649,har_x,,,,,,,,,,,,,,
SH600649,ewma,,,,,-1.058221677995807,0.7824461219919717,True,,,,,,,
SH600649,garch,,,,,-0.4845560693304814,0.9485049962469189,True,0.9907266633057293,0.023817425265965565,,,,,
SH600649,egarch,,,,,-0.4348057582730545,0.963312663003156,True,0.9883581327377149,0.02366951488416672,,,,,
SH600660,naive,,,,,,,,,,,,,,
SH600660,har,0.10603353228487253,0.2455572983200837,0.5406541515235835,-0.4293174235337692,,,,,,,,,,
SH600660,har_x,,,,,,,,,,,,,,
SH600660,ewma,,,,,-0.8941076721308027,0.8108101235129039,True,,,,,,,
SH600660,garch,,,,,-0.42800244565726137,0.9431667857015295,True,0.9956413239146352,0.01964211303012802,,,,,
SH600660,egarch,,,,,-0.43793485645457875,0.9412896882298128,True,0.9954393490061093,0.019867761333530968,,,,,
SH600663,naive,,,,,,,,,,,,,,
SH600663,har,0.10751702146199013,0.2511747902169659,0.5136738601389008,-0.49001217635104544,,,,,,,,,,
SH600663,har_x,,,,,,,,,,,,,,
SH600663,ewma,,,,,-0.960653143654655,0.8088803437021544,True,,,,,,,
SH600663,garch,,,,,1.6942565188505843,1.6192838528728517,True,0.9465761702585086,0.02969211035963566,,,,,
SH600663,egarch,,,,,1.8454960542773557,1.6645614890566027,True,0.9517303418634028,0.030264320776086526,,,,,
SH600674,naive,,,,,,,,,,,,,,
SH600674,har,0.15281111943883818,0.09738066908207293,0.546704434663192,-0.8051449951702989,,,,,,,,,,
SH600674,har_x,,,,,,,,,,,,,,
SH600674,ewma,,,,,-1.2938795029831487,0.7087239878491041,True,,,,,,,
SH600674,garch,,,,,-0.7682277505421812,0.8570670535629666,True,0.9858145440568695,0.020393825106258,,,,,
SH600674,egarch,,,,,-0.798095843561884,0.8499454033732966,True,0.9848364768264732,0.020656262756443226,,,,,
SH600688,naive,,,,,,,,,,,,,,
SH600688,har,0.08018609471817403,0.17581432858351975,0.5015782457076973,-0.932095465601001,,,,,,,,,,
SH600688,har_x,,,,,,,,,,,,,,
SH600688,ewma,,,,,-1.2562145095599992,0.7135641926274187,True,,,,,,,
SH600688,garch,,,,,-0.18546707405575508,1.022837421079719,True,0.957378455454409,0.024236416162782916,,,,,
SH600688,egarch,,,,,-0.23516526103588883,1.009494054353062,True,0.9681116138576363,0.024460835904171037,,,,,
SH600690,naive,,,,,,,,,,,,,,
SH600690,har,0.0878680409639941,0.3097526649355781,0.37154079657879546,-0.8904602220875756,,,,,,,,,,
SH600690,har_x,,,,,,,,,,,,,,
SH600690,ewma,,,,,-1.3256079430900014,0.6833611399073336,True,,,,,,,
SH600690,garch,,,,,-0.6871163531289513,0.8657555960378476,True,0.9917598867186653,0.02391111562332342,,,,,
SH600690,egarch,,,,,-0.7155953833356039,0.8584014633847981,True,0.9925850908958388,0.024051396341764883,,,,,
SH600703,naive,,,,,,,,,,,,,,
SH600703,har,0.0805719181979309,0.03379593325410825,0.6686363924129655,-0.8246488067232173,,,,,,,,,,
SH600703,har_x,,,,,,,,,,,,,,
SH600703,ewma,,,,,-1.1401970178088052,0.7407252667506808,True,,,,,,,
SH600703,garch,,,,,-0.1395899387987045,1.033203760669296,True,0.9841035512942661,0.02661118186892269,,,,,
SH600703,egarch,,,,,-0.1031092498713904,1.0436440259820379,True,0.9854853892617387,0.026894929343295678,,,,,
SH600705,naive,,,,,,,,,,,,,,
SH600705,har,0.3976255418775588,-0.01394505761208401,0.2307769714232311,-1.455053937266308,,,,,,,,,,
SH600705,har_x,,,,,,,,,,,,,,
SH600705,ewma,,,,,-0.9557793686195513,0.8328856908479206,True,,,,,,,
SH600705,garch,,,,,-0.8656805771354914,0.8729814713253983,True,0.9835387729490542,0.023469635163269723,,,,,
SH600705,egarch,,,,,-1.0681549624152094,0.8116801528964684,True,0.9732184670319051,0.02280056493175643,,,,,
SH600718,naive,,,,,,,,,,,,,,
SH600718,har,0.08431375118519312,0.15419938107737613,0.5860575639245591,-0.668596817836684,,,,,,,,,,
SH600718,har_x,,,,,,,,,,,,,,
SH600718,ewma,,,,,-1.1757237992830838,0.7305196060850063,True,,,,,,,
SH600718,garch,,,,,-0.6532348856462278,0.8868051634678542,True,0.9915242046031182,0.025885233248520382,,,,,
SH600718,egarch,,,,,-0.6149002210587328,0.8976648096198296,True,0.9874508224477201,0.02599760448521995,,,,,
SH600737,naive,,,,,,,,,,,,,,
SH600737,har,0.11133016613277728,0.4108802278261517,0.289173254376504,-0.6964780125527221,,,,,,,,,,
SH600737,har_x,,,,,,,,,,,,,,
SH600737,ewma,,,,,-0.7004307886409364,0.8543671214216214,True,,,,,,,
SH600737,garch,,,,,0.0984791534466105,1.092361276410559,True,0.9703894191501353,0.028163187131759693,,,,,
SH600737,egarch,,,,,0.16156432530331247,1.1126704733975306,True,0.9640685540460756,0.02846353630462214,,,,,
SH600739,naive,,,,,,,,,,,,,,
SH600739,har,0.09297105145958841,0.12161605280279555,0.5618461660556174,-0.8471557377796922,,,,,,,,,,
SH600739,har_x,,,,,,,,,,,,,,
SH600739,ewma,,,,,-1.1870629344158903,0.7257667548154996,True,,,,,,,
SH600739,garch,,,,,-0.6605318921603668,0.8858982898809427,True,0.9925643169576164,0.026891868050242827,,,,,
SH600739,egarch,,,,,-0.7046498902525627,0.8750204757238235,True,0.9848009557357197,0.026993899822292597,,,,,
SH600741,naive,,,,,,,,,,,,,,
SH600741,har,0.054060449078102535,0.2807087273798865,0.4596178143296951,-0.8083410862414024,,,,,,,,,,
SH600741,har_x,,,,,,,,,,,,,,
SH600741,ewma,,,,,-1.1982429405950585,0.7364538504221296,True,,,,,,,
SH600741,garch,,,,,-0.5525274238038376,0.9198008656395401,True,0.9888904887032884,0.022608721590841763,,,,,
SH600741,egarch,,,,,-0.6320752846885029,0.899107349026809,True,0.990648975720737,0.022775384113289145,,,,,
SH600783,naive,,,,,,,,,,,,,,
SH600783,har,0.028105861217268657,0.3014657423121163,0.4965095780903744,-0.6447790489087746,,,,,,,,,,
SH600783,har_x,,,,,,,,,,,,,,
SH600783,ewma,,,,,-1.2357875836947734,0.7153715180694997,True,,,,,,,
SH600783,garch,,,,,-0.6302348401445895,0.9064986698049058,True,0.9902980944602087,0.030145275590373947,,,,,
SH600783,egarch,,,,,-0.524788897277459,0.939427142674572,True,0.9798864682616134,0.0302832397411454,,,,,
SH600795,naive,,,,,,,,,,,,,,
SH600795,har,0.11921974171177233,0.3130370081416768,0.4569431663390664,-0.4641465757592635,,,,,,,,,,
SH600795,har_x,,,,,,,,,,,,,,
SH600795,ewma,,,,,-1.0945848835657062,0.7659839860852892,True,,,,,,,
SH600795,garch,,,,,-0.5640018855432066,0.9105597255469982,True,0.9888079939941615,0.016128237302453566,,,,,
SH600795,egarch,,,,,-0.515634285383096,0.9237523931003322,True,0.984145281836285,0.01629686546500909,,,,,
SH600804,naive,,,,,,,,,,,,,,
SH600804,har,0.10414065227648156,0.08991280197963723,0.549828516453164,-0.956047279845834,,,,,,,,,,
SH600804,har_x,,,,,,,,,,,,,,
SH600804,ewma,,,,,-1.4099512813371233,0.6549663354546975,True,,,,,,,
SH600804,garch,,,,,-0.8698512553474019,0.8161629172133817,True,0.9890073226154009,0.02688099866933281,,,,,
SH600804,egarch,,,,,-0.8271244436295608,0.8292688333610059,True,0.9858589022147958,0.0271989407438092,,,,,
SH600820,naive,,,,,,,,,,,,,,
SH600820,har,0.12610121155355558,0.3656296465875198,0.28117955867926286,-0.8696864375715201,,,,,,,,,,
SH600820,har_x,,,,,,,,,,,,,,
SH600820,ewma,,,,,-2.3547087489146525,0.4043139726362332,True,,,,,,,
SH600820,garch,,,,,-1727.0556807180267,-550.1905117643171,True,0.18977879754548055,0.04362509630887364,,,,,
SH600820,egarch,,,,,-2.144621477035069,0.5289608998209977,True,0.9034409937877705,0.035868976972932946,,,,,
SH600827,naive,,,,,,,,,,,,,,
SH600827,har,0.07908183378369937,0.25294791767604274,0.4645699192941913,-0.7864446760035062,,,,,,,,,,
SH600827,har_x,,,,,,,,,,,,,,
SH600827,ewma,,,,,-1.2192042495646946,0.729819153951517,True,,,,,,,
SH600827,garch,,,,,-0.6447494687668175,0.9007105914543968,True,0.9917641604096095,0.02554778941929954,,,,,
SH600827,egarch,,,,,-0.5775982772708079,0.92073167932083,True,0.987312749322774,0.025487981514735945,,,,,
SH600837,naive,,,,,,,,,,,,,,
SH600837,har,0.07702918347523446,0.18960302713158536,0.5486824483201831,-0.7148876840675952,,,,,,,,,,
SH600837,har_x,,,,,,,,,,,,,,
SH600837,ewma,,,,,-1.0466850499915987,0.7854149927781657,True,,,,,,,
SH600837,garch,,,,,-0.5008014455275172,0.9506595034658685,True,0.9919684423295119,0.025092273347701102,,,,,
SH600837,egarch,,,,,-0.5311014571392184,0.9434013037218993,True,0.9864988088781952,0.02522946800750201,,,,,
SH600839,naive,,,,,,,,,,,,,,
SH600839,har,0.09295492746179194,0.13490653736953825,0.605402385365392,-0.6616349169635224,,,,,,,,,,
SH600839,har_x,,,,,,,,,,,,,,
SH600839,ewma,,,,,-1.2163264563132306,0.732992479149386,True,,,,,,,
SH600839,garch,,,,,-0.6092103334194682,0.9118203932707284,True,0.9908091769584288,0.02433283815047592,,,,,
SH600839,egarch,,,,,-0.6539086536996689,0.8992930079584278,True,0.9886473802206291,0.02432723167867011,,,,,
SH600867,naive,,,,,,,,,,,,,,
SH600867,har,0.10234608193473492,-0.11584814778756512,0.7639305858886708,-0.9590492342484661,,,,,,,,,,
SH600867,har_x,,,,,,,,,,,,,,
SH600867,ewma,,,,,-1.8079134841492834,0.5733464852742267,True,,,,,,,
SH600867,garch,,,,,-1.2702126458007394,0.7356676912486106,True,0.9889731602773,0.019672333712328443,,,,,
SH600867,egarch,,,,,-1.1810809204878905,0.7622279225760381,True,0.9788509218963701,0.01863634911234437,,,,,
SH600873,naive,,,,,,,,,,,,,,
SH600873,har,0.12707637370701189,0.06469594259981452,0.4737968557653756,-1.2936108739515269,,,,,,,,,,
SH600873,har_x,,,,,,,,,,,,,,
SH600873,ewma,,,,,-1.7802177550245566,0.5720418264471888,True,,,,,,,
SH600873,garch,,,,,-1.002694673880834,0.7978707463478196,True,0.9656049029346881,0.023928525744552814,,,,,
SH600873,egarch,,,,,-0.8879260393317666,0.8308995111402866,True,0.9710409579505436,0.024128146189179606,,,,,
SH600886,naive,,,,,,,,,,,,,,
SH600886,har,0.1795009721464453,-0.06800815693730122,0.6437438817195333,-0.9863855976441714,,,,,,,,,,
SH600886,har_x,,,,,,,,,,,,,,
SH600886,ewma,,,,,-1.8730489860644328,0.5720766933525507,True,,,,,,,
SH600886,garch,,,,,-1.1950612181568612,0.7684558324823481,True,0.9743139990882537,0.020735852132773534,,,,,
SH600886,egarch,,,,,-0.9415483982553334,0.836950980857467,True,0.9734656886648754,0.020836994477490954,,,,,
SH600887,naive,,,,,,,,,,,,,,
SH600887,har,0.08401162624964675,0.2223634704589296,0.3877640762560601,-1.192365905258857,,,,,,,,,,
SH600887,har_x,,,,,,,,,,,,,,
SH600887,ewma,,,,,-2.7158348417002,0.325303504243637,True,,,,,,,
SH600887,garch,,,,,5.298951652361251,2.7917744395042483,True,0.7815515432628712,0.03714481630831375,,,,,
SH600887,egarch,,,,,-4.822630165943458,-0.28059730219935386,True,0.895573831085252,0.03662312317705506,,,,,
SH600893,naive,,,,,,,,,,,,,,
SH600893,har,0.12788482941446433,0.07522911929529123,0.37072555042229693,-1.616084801534062,,,,,,,,,,
SH600893,har_x,,,,,,,,,,,,,,
SH600893,ewma,,,,,-1.8783481103088917,0.5369678664037033,True,,,,,,,
SH600893,garch,,,,,-1.0070304572411053,0.7920492628822298,True,0.9590763776022019,0.02613709071847172,,,,,
SH600893,egarch,,,,,-1.0233853169162201,0.789029391781293,True,0.9710435337624181,0.02593526921107572,,,,,
SH600895,naive,,,,,,,,,,,,,,
SH600895,har,0.1265551597733265,0.2816577457187051,0.440084254300884,-0.5972999180187134,,,,,,,,,,
SH600895,har_x,,,,,,,,,,,,,,
SH600895,ewma,,,,,-1.1818883830757945,0.7401145477266444,True,,,,,,,
SH600895,garch,,,,,-1.0147062014422625,0.8214856009531203,True,0.999999999812925,0.024238740055961154,,,,,
SH600895,egarch,,,,,-1.6885189719585931,0.6380900991067313,True,1.0,0.024463881079213143,,,,,
SH600900,naive,,,,,,,,,,,,,,
SH600900,har,0.10625936992927587,0.32211344946474174,0.4258499027577288,-0.6550089473627736,,,,,,,,,,
SH600900,har_x,,,,,,,,,,,,,,
SH600900,ewma,,,,,-1.3973828581065089,0.7084705344088653,True,,,,,,,
SH600900,garch,,,,,-0.6740581737031022,0.8848901144124964,True,0.9823756721468074,0.011569092002596017,,,,,
SH600900,egarch,,,,,-0.5215411369058388,0.9208496409437912,True,0.9827043630858793,0.011684966051273763,,,,,
SH600999,naive,,,,,,,,,,,,,,
SH600999,har,0.0663045537417013,0.44669784574565785,0.35036236213227195,-0.5394937569724146,,,,,,,,,,
SH600999,har_x,,,,,,,,,,,,,,
SH600999,ewma,,,,,-0.7449082691095806,0.8578491179398672,True,,,,,,,
SH600999,garch,,,,,-0.05986932459648785,1.0587018832049242,True,0.993376841482847,0.021547923461087578,,,,,
SH600999,egarch,,,,,-0.04378922656769326,1.0646639271734797,True,0.9913305495190964,0.021634473546437646,,,,,
SH601006,naive,,,,,,,,,,,,,,
SH601006,har,0.09236799357295518,0.4074651594131269,0.4094673718960167,-0.3830069880771465,,,,,,,,,,
SH601006,har_x,,,,,,,,,,,,,,
SH601006,ewma,,,,,-0.7267652861688618,0.8592603840346247,True,,,,,,,
SH601006,garch,,,,,-0.30480955315552194,0.9745082266815568,True,0.9952388893230647,0.015506461984070286,,,,,
SH601006,egarch,,,,,-0.1897308853214842,1.0045781417840598,True,0.9904180192181407,0.016015262772857877,,,,,
SH601009,naive,,,,,,,,,,,,,,
SH601009,har,0.09842281232619433,0.3449659882679469,0.43259073275821475,-0.5120923913654073,,,,,,,,,,
SH601009,har_x,,,,,,,,,,,,,,
SH601009,ewma,,,,,-1.00408544743904,0.8069518674775359,True,,,,,,,
SH601009,garch,,,,,-0.13011784510050742,1.0539885111878229,True,0.9906480631247293,0.019982450335145664,,,,,
SH601009,egarch,,,,,0.28220698630087204,1.16571835962294,True,0.9766160095170173,0.020618577731411486,,,,,
SH601018,naive,,,,,,,,,,,,,,
SH601018,har,0.2182932957112928,0.3197139209439086,0.3818865174820189,-0.3328897785636373,,,,,,,,,,
SH601018,har_x,,,,,,,,,,,,,,
SH601018,ewma,,,,,-1.034281308138124,0.7865396594358867,True,,,,,,,
SH601018,garch,,,,,-0.7198626631031304,0.8834926525071529,True,0.9999999999486786,0.012959365998769701,,,,,
SH601018,egarch,,,,,-0.7220753819453819,0.8885918991572294,True,0.9683689710348194,0.01356605350985609,,,,,
SH601088,naive,,,,,,,,,,,,,,
SH601088,har,0.10016152427315089,0.42857819392395063,0.3506860548026429,-0.5035568910545469,,,,,,,,,,
SH601088,har_x,,,,,,,,,,,,,,
SH601088,ewma,,,,,-0.9631283122800438,0.8166270708718192,True,,,,,,,
SH601088,garch,,,,,-0.4297251502566195,0.9644330927955815,True,0.9939629210726023,0.019567046122318327,,,,,
SH601088,egarch,,,,,-0.4459392757554975,0.9608043586806447,True,0.9917859715774076,0.019295908160485747,,,,,
SH601099,naive,,,,,,,,,,,,,,
SH601099,har,0.07124183249019662,0.3316617860935193,0.30799282237955367,-1.1343104901178944,,,,,,,,,,
SH601099,har_x,,,,,,,,,,,,,,
SH601099,ewma,,,,,-2.4829946587723923,0.39868611338408905,True,,,,,,,
SH601099,garch,,,,,-3.029289081180339,0.2879212504021271,True,1.0,0.05516667168235144,,,,,
SH601099,egarch,,,,,-16.29408522642195,-4.123084250283012,True,0.0,0.05222901117477177,,,,,
SH601111,naive,,,,,,,,,,,,,,
SH601111,har,0.09809114930801728,0.3072758712125844,0.5018258720557446,-0.3621842823283982,,,,,,,,,,
SH601111,har_x,,,,,,,,,,,,,,
SH601111,ewma,,,,,-0.7258405932365719,0.8569621334308661,True,,,,,,,
SH601111,garch,,,,,-0.2937415725793585,0.9860221412198787,True,0.996562220729543,0.02331651101415113,,,,,
SH601111,egarch,,,,,-0.26404207457323725,0.9944862706471059,True,0.9942423405780216,0.023097823261226606,,,,,
SH601117,naive,,,,,,,,,,,,,,
SH601117,har,0.05941545999814359,0.47243029906501216,0.28432235179363724,-0.7087375314413396,,,,,,,,,,
SH601117,har_x,,,,,,,,,,,,,,
SH601117,ewma,,,,,-1.0564638433978233,0.7622002752985494,True,,,,,,,
SH601117,garch,,,,,-0.02279208767002188,1.0561463866169465,True,0.9770305393477016,0.02430658438796337,,,,,
SH601117,egarch,,,,,-0.025665207444401067,1.055934065226736,True,0.9790962708657182,0.02464606571172727,,,,,
SH601118,naive,,,,,,,,,,,,,,
SH601118,har,0.11507577980327917,0.15359810566574003,0.49007113451230394,-0.91093986027038,,,,,,,,,,
SH601118,har_x,,,,,,,,,,,,,,
SH601118,ewma,,,,,-1.1490010610115071,0.7414068328496186,True,,,,,,,
SH601118,garch,,,,,0.0016901606952526636,1.0811307746052412,True,0.9723270030984231,0.026971330445732498,,,,,
SH601118,egarch,,,,,-0.032721325759504476,1.0730490595747095,True,0.9731906235022326,0.027101837593757845,,,,,
SH601166,naive,,,,,,,,,,,,,,
SH601166,har,0.1087149452340759,0.3863233638437081,0.3695605002806722,-0.5513193010153137,,,,,,,,,,
SH601166,har_x,,,,,,,,,,,,,,
SH601166,ewma,,,,,-0.9193793759541841,0.8268092056859382,True,,,,,,,
SH601166,garch,,,,,-0.2811161682513939,1.008449547278774,True,0.9935913826266721,0.021001336926210045,,,,,
SH601166,egarch,,,,,-0.2439575266640273,1.0205369685237988,True,0.9864265524639194,0.021124513322641102,,,,,
SH601169,naive,,,,,,,,,,,,,,
SH601169,har,0.11247186874002124,0.40208723933897206,0.3423905780305799,-0.5910021087283333,,,,,,,,,,
SH601169,har_x,,,,,,,,,,,,,,
SH601169,ewma,,,,,-0.8384352301024083,0.846867222038858,True,,,,,,,
SH601169,garch,,,,,-0.07231501033354436,1.0603407838722567,True,0.9933995747015492,0.01878082807696809,,,,,
SH601169,egarch,,,,,-0.0002592295151004317,1.0806687144355722,True,0.9877167973693829,0.01913009629945439,,,,,
SH601186,naive,,,,,,,,,,,,,,
SH601186,har,0.1429965045359497,0.1784041980201881,0.5342284673353871,-0.6104555882752885,,,,,,,,,,
SH601186,har_x,,,,,,,,,,,,,,
SH601186,ewma,,,,,-0.9698663006491536,0.8248869247397589,True,,,,,,,
SH601186,garch,,,,,-0.22430806296564126,1.0299238458773503,True,0.9860223631265144,0.018306474174461754,,,,,
SH601186,egarch,,,,,-0.3191049020576887,1.0064821034325084,True,0.9891128900516051,0.018364312463734902,,,,,
SH601216,naive,,,,,,,,,,,,,,
SH601216,har,0.09912556281676738,0.14152598346697368,0.5548518563554726,-0.7686846093494546,,,,,,,,,,
SH601216,har_x,,,,,,,,,,,,,,
SH601216,ewma,,,,,-1.8952872051130032,0.5485159659307612,True,,,,,,,
SH601216,garch,,,,,-1.4756883187316223,0.691195102878782,True,0.9782415759227835,0.02764246494431348,,,,,
SH601216,egarch,,,,,-1.1782342351694124,0.7785327261086286,True,0.9664464505500778,0.027808618579297797,,,,,
SH601225,naive,,,,,,,,,,,,,,
SH601225,har,0.17446824709836506,0.4596055758756068,0.07968747010761183,-1.0038480802820653,,,,,,,,,,
SH601225,har_x,,,,,,,,,,,,,,
SH601225,ewma,,,,,-1.083082316735362,0.7425394651745345,True,,,,,,,
SH601225,garch,,,,,0.24556876456177454,1.1596262097979035,True,0.9591022895874752,0.031778109553059666,,,,,
SH601225,egarch,,,,,0.2937156841193652,1.1771019403117686,True,0.9563630534924512,0.03171799570844223,,,,,
SH601258,naive,,,,,,,,,,,,,,
SH601258,har,0.08305660191752547,0.20206270390858425,0.4820129160264307,-0.9038430991488765,,,,,,,,,,
SH601258,har_x,,,,,,,,,,,,,,
SH601258,ewma,,,,,-1.8045658673445972,0.5694647135007397,True,,,,,,,
SH601258,garch,,,,,-1.2154028466195448,0.7404146841318686,True,0.9861490513389266,0.025476420868838747,,,,,
SH601258,egarch,,,,,-0.9684880777626304,0.8088392271239886,True,0.9890045564801475,0.025601703845748787,,,,,
SH601288,naive,,,,,,,,,,,,,,
SH601288,har,0.15428953416990573,0.4434864842460626,0.2065518809044689,-0.9071298321310237,,,,,,,,,,
SH601288,har_x,,,,,,,,,,,,,,
SH601288,ewma,,,,,-1.8519376288844909,0.6247085616624416,True,,,,,,,
SH601288,garch,,,,,-0.734099884040226,0.8975100016572513,True,0.977679283630171,0.010621666473399426,,,,,
SH601288,egarch,,,,,-0.48057250269552704,0.9598260846653688,True,0.9692085344024086,0.010839363681852468,,,,,
SH601318,naive,,,,,,,,,,,,,,
SH601318,har,0.0829492171317841,0.2389859506163667,0.5446733197407521,-0.5451215672817903,,,,,,,,,,
SH601318,har_x,,,,,,,,,,,,,,
SH601318,ewma,,,,,-0.9535464031501333,0.8256548087620342,True,,,,,,,
SH601318,garch,,,,,-0.2210192554665474,1.030289176161783,True,0.99216046905212,0.02145182141170185,,,,,
SH601318,egarch,,,,,-0.2551989555202334,1.0222637041867337,True,0.9884709239551833,0.021369218206831256,,,,,
SH601328,naive,,,,,,,,,,,,,,
SH601328,har,0.13489616251199513,0.4116754826940127,0.33419894672737466,-0.5138025361711654,,,,,,,,,,
SH601328,har_x,,,,,,,,,,,,,,
SH601328,ewma,,,,,-1.0106301560520838,0.8086132027660159,True,,,,,,,
