stock,model,har_beta_0,har_beta_1,har_beta_2,har_beta_3,calib_a,calib_b,converged,persistence,median_sigma,har_pooled_beta_0,har_pooled_beta_1,har_pooled_beta_2,har_pooled_beta_3
SH600406,naive,,,,,,,,,,,,,
SH600406,har,0.09947210710171706,0.2317788763635488,0.3563825364378114,-1.23121273588071,,,,,,,,,
SH600406,har_x,,,,,,,,,,,,,
SH600406,ewma,,,,,-1.7687616818401197,0.5714717857260028,True,,,,,,
SH600406,garch,,,,,0.78537246877281,1.2577049410470393,True,0.9642967145558362,0.023046587071445676,,,,
SH600406,egarch,,,,,0.4906214463062729,1.18007805905198,True,0.9712886967115244,0.023239120897069553,,,,
SH600415,naive,,,,,,,,,,,,,
SH600415,har,0.09902505011718517,0.326099358051921,0.3486960340920586,-0.9075453045790591,,,,,,,,,
SH600415,har_x,,,,,,,,,,,,,
SH600415,ewma,,,,,-1.1363572961804274,0.7503255544960044,True,,,,,,
SH600415,garch,,,,,0.687191758510333,1.2455907055621973,True,0.9386237108611839,0.022319197930857227,,,,
SH600415,egarch,,,,,0.8255235510039259,1.2855995298611114,True,0.9440510475163756,0.02289102338252492,,,,
SH600489,naive,,,,,,,,,,,,,
SH600489,har,0.11303965320525948,0.37949312216779496,0.3301223636812433,-0.7176429420392259,,,,,,,,,
SH600489,har_x,,,,,,,,,,,,,
SH600489,ewma,,,,,-1.0985824922199416,0.79286064412252,True,,,,,,
SH600489,garch,,,,,-0.34140501395149425,1.0132598767473209,True,0.9828747102919049,0.025614821088501424,,,,
SH600489,egarch,,,,,-0.34366489514788223,1.0152035188032118,True,0.9723359385405149,0.0261809571891223,,,,
SH600518,naive,,,,,,,,,,,,,
SH600518,har,0.08084631618771906,0.24260879191114743,0.46912461106199177,-0.8258720614878355,,,,,,,,,
SH600518,har_x,,,,,,,,,,,,,
SH600518,ewma,,,,,-1.2885334752558377,0.6986764188739649,True,,,,,,
SH600518,garch,,,,,-0.28563960353287543,0.9685077007826871,True,0.9918124035767224,0.022526320640697536,,,,
SH600518,egarch,,,,,-0.03051832381764995,1.0351070942251197,True,0.9888320159017834,0.022521379544572593,,,,
SH600519,naive,,,,,,,,,,,,,
